Alue,Vuosi,tyollisyysaste,unemployment_rate,taloudellinenhuoltosuhde,region,year,value,region_code,region_name
KU924,1987,71.3,3.6,136.0,KU924,1987,3.6,KU924,Veteli
KU924,1988,71.3,4.9,136.0,KU924,1988,4.9,KU924,Veteli
KU924,1989,71.6,4.6,138.0,KU924,1989,4.6,KU924,Veteli
KU924,1990,71.2,5.0,141.0,KU924,1990,5.0,KU924,Veteli
KU924,1991,65.1,11.1,164.0,KU924,1991,11.1,KU924,Veteli
KU924,1992,62.1,16.9,178.0,KU924,1992,16.9,KU924,Veteli
KU924,1993,57.6,21.5,201.0,KU924,1993,21.5,KU924,Veteli
KU924,1994,60.0,18.7,188.0,KU924,1994,18.7,KU924,Veteli
KU924,1995,59.0,16.9,189.0,KU924,1995,16.9,KU924,Veteli
KU924,1996,60.4,16.0,184.0,KU924,1996,16.0,KU924,Veteli
KU924,1997,62.0,14.3,174.0,KU924,1997,14.3,KU924,Veteli
KU924,1998,63.1,14.0,167.0,KU924,1998,14.0,KU924,Veteli
KU924,1999,63.8,13.2,165.0,KU924,1999,13.2,KU924,Veteli
KU924,2000,63.5,13.5,165.0,KU924,2000,13.5,KU924,Veteli
KU924,2001,66.2,10.3,154.0,KU924,2001,10.3,KU924,Veteli
KU924,2002,68.2,9.4,144.0,KU924,2002,9.4,KU924,Veteli
KU924,2003,67.5,11.6,151.0,KU924,2003,11.6,KU924,Veteli
KU924,2004,67.5,10.3,150.0,KU924,2004,10.3,KU924,Veteli
KU924,2005,67.9,9.6,149.0,KU924,2005,9.6,KU924,Veteli
KU924,2006,71.6,6.8,139.0,KU924,2006,6.8,KU924,Veteli
KU924,2007,72.2,6.1,135.0,KU924,2007,6.1,KU924,Veteli
KU924,2008,69.3,9.9,144.0,KU924,2008,9.9,KU924,Veteli
KU924,2009,67.5,10.5,151.0,KU924,2009,10.5,KU924,Veteli
KU924,2010,69.2,8.0,146.0,KU924,2010,8.0,KU924,Veteli
KU924,2011,71.6,7.5,141.0,KU924,2011,7.5,KU924,Veteli
KU924,2012,72.5,7.2,139.0,KU924,2012,7.2,KU924,Veteli
KU924,2013,72.9,7.4,139.0,KU924,2013,7.4,KU924,Veteli
KU924,2014,73.4,8.1,140.0,KU924,2014,8.1,KU924,Veteli
KU924,2015,72.7,8.2,147.0,KU924,2015,8.2,KU924,Veteli
KU924,2016,73.2,8.8,149.0,KU924,2016,8.8,KU924,Veteli
KU924,2017,74.2,7.5,151.0,KU924,2017,7.5,KU924,Veteli
KU924,2018,76.0,6.7,149.0,KU924,2018,6.7,KU924,Veteli
KU924,2019,75.9,6.3,153.0,KU924,2019,6.3,KU924,Veteli
KU924,2020,74.7,9.0,159.0,KU924,2020,9.0,KU924,Veteli
KU924,2021,76.5,6.4,159.0,KU924,2021,6.4,KU924,Veteli
KU924,2022,77.3,7.4,155.0,KU924,2022,7.4,KU924,Veteli
KU924,2023,78.0,8.0,152.0,KU924,2023,8.0,KU924,Veteli
KU924,2024,78.8,7.0,150.0,KU924,2024,7.0,KU924,Veteli
KU925,1987,65.4,8.3,144.0,KU925,1987,8.3,KU925,Vieremä
KU925,1988,66.4,7.9,141.0,KU925,1988,7.9,KU925,Vieremä
KU925,1989,66.4,6.0,139.0,KU925,1989,6.0,KU925,Vieremä
KU925,1990,63.9,9.3,150.0,KU925,1990,9.3,KU925,Vieremä
KU925,1991,61.3,13.0,163.0,KU925,1991,13.0,KU925,Vieremä
KU925,1992,57.3,19.6,185.0,KU925,1992,19.6,KU925,Vieremä
KU925,1993,54.9,22.8,196.0,KU925,1993,22.8,KU925,Vieremä
KU925,1994,56.9,20.1,189.0,KU925,1994,20.1,KU925,Vieremä
KU925,1995,55.9,21.3,197.0,KU925,1995,21.3,KU925,Vieremä
KU925,1996,56.9,19.7,193.0,KU925,1996,19.7,KU925,Vieremä
KU925,1997,57.5,19.3,194.0,KU925,1997,19.3,KU925,Vieremä
KU925,1998,60.5,16.4,177.0,KU925,1998,16.4,KU925,Vieremä
KU925,1999,59.5,18.0,181.0,KU925,1999,18.0,KU925,Vieremä
KU925,2000,60.4,17.7,179.0,KU925,2000,17.7,KU925,Vieremä
KU925,2001,61.9,16.3,171.0,KU925,2001,16.3,KU925,Vieremä
KU925,2002,62.1,14.8,169.0,KU925,2002,14.8,KU925,Vieremä
KU925,2003,63.3,14.2,166.0,KU925,2003,14.2,KU925,Vieremä
KU925,2004,63.5,13.9,167.0,KU925,2004,13.9,KU925,Vieremä
KU925,2005,66.3,12.0,158.0,KU925,2005,12.0,KU925,Vieremä
KU925,2006,67.8,10.5,150.0,KU925,2006,10.5,KU925,Vieremä
KU925,2007,69.1,9.4,145.0,KU925,2007,9.4,KU925,Vieremä
KU925,2008,68.9,10.7,143.0,KU925,2008,10.7,KU925,Vieremä
KU925,2009,65.9,13.6,153.0,KU925,2009,13.6,KU925,Vieremä
KU925,2010,67.8,11.3,149.0,KU925,2010,11.3,KU925,Vieremä
KU925,2011,69.9,9.3,144.0,KU925,2011,9.3,KU925,Vieremä
KU925,2012,66.4,13.1,157.0,KU925,2012,13.1,KU925,Vieremä
KU925,2013,67.3,12.7,157.0,KU925,2013,12.7,KU925,Vieremä
KU925,2014,68.8,12.4,154.0,KU925,2014,12.4,KU925,Vieremä
KU925,2015,67.9,13.6,157.0,KU925,2015,13.6,KU925,Vieremä
KU925,2016,70.6,11.6,149.0,KU925,2016,11.6,KU925,Vieremä
KU925,2017,72.4,10.1,142.0,KU925,2017,10.1,KU925,Vieremä
KU925,2018,73.3,9.4,145.0,KU925,2018,9.4,KU925,Vieremä
KU925,2019,75.5,8.7,135.0,KU925,2019,8.7,KU925,Vieremä
KU925,2020,71.2,14.3,153.0,KU925,2020,14.3,KU925,Vieremä
KU925,2021,76.4,9.3,137.0,KU925,2021,9.3,KU925,Vieremä
KU925,2022,78.3,8.0,131.0,KU925,2022,8.0,KU925,Vieremä
KU925,2023,76.3,9.3,138.0,KU925,2023,9.3,KU925,Vieremä
KU925,2024,76.2,11.4,140.0,KU925,2024,11.4,KU925,Vieremä
KU927,1987,80.2,1.6,93.0,KU927,1987,1.6,KU927,Vihti
KU927,1988,80.1,1.7,94.0,KU927,1988,1.7,KU927,Vihti
KU927,1989,80.5,1.4,92.0,KU927,1989,1.4,KU927,Vihti
KU927,1990,79.9,2.6,94.0,KU927,1990,2.6,KU927,Vihti
KU927,1991,75.4,8.0,106.0,KU927,1991,8.0,KU927,Vihti
KU927,1992,69.8,14.0,124.0,KU927,1992,14.0,KU927,Vihti
KU927,1993,64.0,18.0,145.0,KU927,1993,18.0,KU927,Vihti
KU927,1994,65.6,15.8,140.0,KU927,1994,15.8,KU927,Vihti
KU927,1995,67.2,13.8,134.0,KU927,1995,13.8,KU927,Vihti
KU927,1996,67.8,13.3,133.0,KU927,1996,13.3,KU927,Vihti
KU927,1997,70.6,10.6,123.0,KU927,1997,10.6,KU927,Vihti
KU927,1998,74.1,7.6,111.0,KU927,1998,7.6,KU927,Vihti
KU927,1999,75.8,6.1,106.0,KU927,1999,6.1,KU927,Vihti
KU927,2000,76.8,5.2,102.0,KU927,2000,5.2,KU927,Vihti
KU927,2001,76.4,6.4,103.0,KU927,2001,6.4,KU927,Vihti
KU927,2002,75.9,7.0,104.0,KU927,2002,7.0,KU927,Vihti
KU927,2003,75.4,7.1,105.0,KU927,2003,7.1,KU927,Vihti
KU927,2004,76.4,6.7,104.0,KU927,2004,6.7,KU927,Vihti
KU927,2005,76.1,7.1,106.0,KU927,2005,7.1,KU927,Vihti
KU927,2006,77.2,5.7,104.0,KU927,2006,5.7,KU927,Vihti
KU927,2007,78.5,4.2,101.0,KU927,2007,4.2,KU927,Vihti
KU927,2008,78.5,4.4,101.0,KU927,2008,4.4,KU927,Vihti
KU927,2009,75.0,8.0,112.0,KU927,2009,8.0,KU927,Vihti
KU927,2010,76.1,6.9,109.0,KU927,2010,6.9,KU927,Vihti
KU927,2011,76.9,6.7,108.0,KU927,2011,6.7,KU927,Vihti
KU927,2012,76.7,7.4,111.0,KU927,2012,7.4,KU927,Vihti
KU927,2013,75.6,9.3,116.0,KU927,2013,9.3,KU927,Vihti
KU927,2014,74.7,10.7,120.0,KU927,2014,10.7,KU927,Vihti
KU927,2015,75.3,10.9,121.0,KU927,2015,10.9,KU927,Vihti
KU927,2016,75.5,10.0,121.0,KU927,2016,10.0,KU927,Vihti
KU927,2017,76.8,8.2,118.0,KU927,2017,8.2,KU927,Vihti
KU927,2018,78.1,7.5,117.0,KU927,2018,7.5,KU927,Vihti
KU927,2019,78.1,7.5,117.0,KU927,2019,7.5,KU927,Vihti
KU927,2020,76.2,10.5,123.0,KU927,2020,10.5,KU927,Vihti
KU927,2021,78.5,7.6,117.0,KU927,2021,7.6,KU927,Vihti
KU927,2022,79.9,7.6,114.0,KU927,2022,7.6,KU927,Vihti
KU927,2023,79.1,8.5,116.0,KU927,2023,8.5,KU927,Vihti
KU927,2024,78.9,9.3,115.0,KU927,2024,9.3,KU927,Vihti
KU931,1987,67.2,7.1,136.0,KU931,1987,7.1,KU931,Viitasaari
KU931,1988,68.1,6.3,133.0,KU931,1988,6.3,KU931,Viitasaari
KU931,1989,68.7,4.8,133.0,KU931,1989,4.8,KU931,Viitasaari
KU931,1990,64.6,8.5,149.0,KU931,1990,8.5,KU931,Viitasaari
KU931,1991,60.3,15.8,171.0,KU931,1991,15.8,KU931,Viitasaari
KU931,1992,55.0,22.7,200.0,KU931,1992,22.7,KU931,Viitasaari
KU931,1993,51.6,27.1,220.0,KU931,1993,27.1,KU931,Viitasaari
KU931,1994,52.6,25.5,214.0,KU931,1994,25.5,KU931,Viitasaari
KU931,1995,51.9,25.2,222.0,KU931,1995,25.2,KU931,Viitasaari
KU931,1996,52.5,25.0,221.0,KU931,1996,25.0,KU931,Viitasaari
KU931,1997,54.0,22.5,211.0,KU931,1997,22.5,KU931,Viitasaari
KU931,1998,55.6,21.2,200.0,KU931,1998,21.2,KU931,Viitasaari
KU931,1999,56.9,20.1,196.0,KU931,1999,20.1,KU931,Viitasaari
KU931,2000,59.3,18.4,186.0,KU931,2000,18.4,KU931,Viitasaari
KU931,2001,59.5,16.4,189.0,KU931,2001,16.4,KU931,Viitasaari
KU931,2002,60.2,16.2,186.0,KU931,2002,16.2,KU931,Viitasaari
KU931,2003,60.6,16.3,185.0,KU931,2003,16.3,KU931,Viitasaari
KU931,2004,61.3,16.3,182.0,KU931,2004,16.3,KU931,Viitasaari
KU931,2005,61.1,16.3,187.0,KU931,2005,16.3,KU931,Viitasaari
KU931,2006,62.8,13.2,182.0,KU931,2006,13.2,KU931,Viitasaari
KU931,2007,63.1,12.7,178.0,KU931,2007,12.7,KU931,Viitasaari
KU931,2008,64.2,12.7,174.0,KU931,2008,12.7,KU931,Viitasaari
KU931,2009,61.5,15.3,185.0,KU931,2009,15.3,KU931,Viitasaari
KU931,2010,63.3,12.8,177.0,KU931,2010,12.8,KU931,Viitasaari
KU931,2011,63.1,13.4,179.0,KU931,2011,13.4,KU931,Viitasaari
KU931,2012,62.4,15.6,185.0,KU931,2012,15.6,KU931,Viitasaari
KU931,2013,62.3,17.1,189.0,KU931,2013,17.1,KU931,Viitasaari
KU931,2014,60.8,19.7,199.0,KU931,2014,19.7,KU931,Viitasaari
KU931,2015,60.0,21.7,206.0,KU931,2015,21.7,KU931,Viitasaari
KU931,2016,61.5,19.3,200.0,KU931,2016,19.3,KU931,Viitasaari
KU931,2017,64.3,15.6,194.0,KU931,2017,15.6,KU931,Viitasaari
KU931,2018,66.9,12.5,188.0,KU931,2018,12.5,KU931,Viitasaari
KU931,2019,67.4,13.4,190.0,KU931,2019,13.4,KU931,Viitasaari
KU931,2020,67.0,15.3,195.0,KU931,2020,15.3,KU931,Viitasaari
KU931,2021,70.7,11.7,184.0,KU931,2021,11.7,KU931,Viitasaari
KU931,2022,71.6,11.1,183.0,KU931,2022,11.1,KU931,Viitasaari
KU931,2023,70.2,13.5,191.0,KU931,2023,13.5,KU931,Viitasaari
KU931,2024,72.4,12.9,184.0,KU931,2024,12.9,KU931,Viitasaari
KU934,1987,66.2,6.8,148.0,KU934,1987,6.8,KU934,Vimpeli
KU934,1988,66.8,8.2,147.0,KU934,1988,8.2,KU934,Vimpeli
KU934,1989,67.7,5.5,143.0,KU934,1989,5.5,KU934,Vimpeli
KU934,1990,65.3,9.3,154.0,KU934,1990,9.3,KU934,Vimpeli
KU934,1991,62.8,13.5,166.0,KU934,1991,13.5,KU934,Vimpeli
KU934,1992,57.7,19.8,194.0,KU934,1992,19.8,KU934,Vimpeli
KU934,1993,51.3,27.0,233.0,KU934,1993,27.0,KU934,Vimpeli
KU934,1994,54.0,22.5,216.0,KU934,1994,22.5,KU934,Vimpeli
KU934,1995,53.5,23.8,219.0,KU934,1995,23.8,KU934,Vimpeli
KU934,1996,53.8,22.2,213.0,KU934,1996,22.2,KU934,Vimpeli
KU934,1997,56.7,19.6,199.0,KU934,1997,19.6,KU934,Vimpeli
KU934,1998,61.0,16.6,181.0,KU934,1998,16.6,KU934,Vimpeli
KU934,1999,62.1,15.8,171.0,KU934,1999,15.8,KU934,Vimpeli
KU934,2000,63.0,13.8,167.0,KU934,2000,13.8,KU934,Vimpeli
KU934,2001,62.8,15.1,172.0,KU934,2001,15.1,KU934,Vimpeli
KU934,2002,63.3,14.4,171.0,KU934,2002,14.4,KU934,Vimpeli
KU934,2003,65.4,11.3,164.0,KU934,2003,11.3,KU934,Vimpeli
KU934,2004,64.2,13.0,170.0,KU934,2004,13.0,KU934,Vimpeli
KU934,2005,65.3,11.3,167.0,KU934,2005,11.3,KU934,Vimpeli
KU934,2006,67.6,9.9,159.0,KU934,2006,9.9,KU934,Vimpeli
KU934,2007,68.5,9.3,154.0,KU934,2007,9.3,KU934,Vimpeli
KU934,2008,68.3,10.1,155.0,KU934,2008,10.1,KU934,Vimpeli
KU934,2009,65.5,13.2,162.0,KU934,2009,13.2,KU934,Vimpeli
KU934,2010,66.4,10.8,158.0,KU934,2010,10.8,KU934,Vimpeli
KU934,2011,66.4,11.5,160.0,KU934,2011,11.5,KU934,Vimpeli
KU934,2012,65.8,13.4,166.0,KU934,2012,13.4,KU934,Vimpeli
KU934,2013,65.0,14.0,171.0,KU934,2013,14.0,KU934,Vimpeli
KU934,2014,67.0,13.5,165.0,KU934,2014,13.5,KU934,Vimpeli
KU934,2015,64.8,15.0,176.0,KU934,2015,15.0,KU934,Vimpeli
KU934,2016,66.4,12.1,174.0,KU934,2016,12.1,KU934,Vimpeli
KU934,2017,69.0,9.8,166.0,KU934,2017,9.8,KU934,Vimpeli
KU934,2018,71.7,7.3,160.0,KU934,2018,7.3,KU934,Vimpeli
KU934,2019,73.3,6.7,157.0,KU934,2019,6.7,KU934,Vimpeli
KU934,2020,72.1,9.0,160.0,KU934,2020,9.0,KU934,Vimpeli
KU934,2021,75.5,7.8,154.0,KU934,2021,7.8,KU934,Vimpeli
KU934,2022,76.4,6.7,152.0,KU934,2022,6.7,KU934,Vimpeli
KU934,2023,74.1,8.1,159.0,KU934,2023,8.1,KU934,Vimpeli
KU934,2024,74.3,8.1,159.0,KU934,2024,8.1,KU934,Vimpeli
KU935,1987,68.3,5.9,139.0,KU935,1987,5.9,KU935,Virolahti
KU935,1988,70.0,4.9,135.0,KU935,1988,4.9,KU935,Virolahti
KU935,1989,71.3,4.0,134.0,KU935,1989,4.0,KU935,Virolahti
KU935,1990,70.5,5.0,138.0,KU935,1990,5.0,KU935,Virolahti
KU935,1991,68.2,7.8,146.0,KU935,1991,7.8,KU935,Virolahti
KU935,1992,64.7,12.5,161.0,KU935,1992,12.5,KU935,Virolahti
KU935,1993,63.4,14.7,166.0,KU935,1993,14.7,KU935,Virolahti
KU935,1994,62.3,15.5,174.0,KU935,1994,15.5,KU935,Virolahti
KU935,1995,62.2,15.9,177.0,KU935,1995,15.9,KU935,Virolahti
KU935,1996,61.9,16.0,175.0,KU935,1996,16.0,KU935,Virolahti
KU935,1997,65.2,12.7,164.0,KU935,1997,12.7,KU935,Virolahti
KU935,1998,64.9,12.7,163.0,KU935,1998,12.7,KU935,Virolahti
KU935,1999,66.0,12.4,159.0,KU935,1999,12.4,KU935,Virolahti
KU935,2000,65.9,11.8,155.0,KU935,2000,11.8,KU935,Virolahti
KU935,2001,66.9,10.0,148.0,KU935,2001,10.0,KU935,Virolahti
KU935,2002,67.4,10.3,146.0,KU935,2002,10.3,KU935,Virolahti
KU935,2003,67.5,9.6,146.0,KU935,2003,9.6,KU935,Virolahti
KU935,2004,67.4,10.2,149.0,KU935,2004,10.2,KU935,Virolahti
KU935,2005,68.0,9.8,149.0,KU935,2005,9.8,KU935,Virolahti
KU935,2006,67.4,9.3,152.0,KU935,2006,9.3,KU935,Virolahti
KU935,2007,67.7,8.2,148.0,KU935,2007,8.2,KU935,Virolahti
KU935,2008,65.8,10.9,155.0,KU935,2008,10.9,KU935,Virolahti
KU935,2009,63.6,12.5,164.0,KU935,2009,12.5,KU935,Virolahti
KU935,2010,65.7,10.1,158.0,KU935,2010,10.1,KU935,Virolahti
KU935,2011,67.1,9.0,154.0,KU935,2011,9.0,KU935,Virolahti
KU935,2012,66.9,8.5,156.0,KU935,2012,8.5,KU935,Virolahti
KU935,2013,68.0,8.6,153.0,KU935,2013,8.6,KU935,Virolahti
KU935,2014,66.2,13.8,166.0,KU935,2014,13.8,KU935,Virolahti
KU935,2015,65.8,15.1,169.0,KU935,2015,15.1,KU935,Virolahti
KU935,2016,66.0,15.5,174.0,KU935,2016,15.5,KU935,Virolahti
KU935,2017,66.4,14.0,176.0,KU935,2017,14.0,KU935,Virolahti
KU935,2018,69.3,12.4,166.0,KU935,2018,12.4,KU935,Virolahti
KU935,2019,70.4,12.5,165.0,KU935,2019,12.5,KU935,Virolahti
KU935,2020,67.8,16.9,180.0,KU935,2020,16.9,KU935,Virolahti
KU935,2021,68.6,14.5,175.0,KU935,2021,14.5,KU935,Virolahti
KU935,2022,67.9,13.5,175.0,KU935,2022,13.5,KU935,Virolahti
KU935,2023,70.3,13.1,172.0,KU935,2023,13.1,KU935,Virolahti
KU935,2024,67.9,16.0,183.0,KU935,2024,16.0,KU935,Virolahti
KU936,1987,66.4,7.6,144.0,KU936,1987,7.6,KU936,Virrat
KU936,1988,68.7,6.4,137.0,KU936,1988,6.4,KU936,Virrat
KU936,1989,69.3,5.4,138.0,KU936,1989,5.4,KU936,Virrat
KU936,1990,66.7,8.8,147.0,KU936,1990,8.8,KU936,Virrat
KU936,1991,61.3,16.6,172.0,KU936,1991,16.6,KU936,Virrat
KU936,1992,57.5,20.4,191.0,KU936,1992,20.4,KU936,Virrat
KU936,1993,54.7,24.3,205.0,KU936,1993,24.3,KU936,Virrat
KU936,1994,55.6,22.8,201.0,KU936,1994,22.8,KU936,Virrat
KU936,1995,54.7,22.6,205.0,KU936,1995,22.6,KU936,Virrat
KU936,1996,56.1,22.3,198.0,KU936,1996,22.3,KU936,Virrat
KU936,1997,58.3,18.7,186.0,KU936,1997,18.7,KU936,Virrat
KU936,1998,59.1,17.8,182.0,KU936,1998,17.8,KU936,Virrat
KU936,1999,60.2,17.3,176.0,KU936,1999,17.3,KU936,Virrat
KU936,2000,61.3,16.3,172.0,KU936,2000,16.3,KU936,Virrat
KU936,2001,61.0,16.8,173.0,KU936,2001,16.8,KU936,Virrat
KU936,2002,62.0,14.9,171.0,KU936,2002,14.9,KU936,Virrat
KU936,2003,63.0,13.7,168.0,KU936,2003,13.7,KU936,Virrat
KU936,2004,63.1,12.4,168.0,KU936,2004,12.4,KU936,Virrat
KU936,2005,64.5,11.8,166.0,KU936,2005,11.8,KU936,Virrat
KU936,2006,65.9,9.9,160.0,KU936,2006,9.9,KU936,Virrat
KU936,2007,67.0,8.1,154.0,KU936,2007,8.1,KU936,Virrat
KU936,2008,66.0,10.3,157.0,KU936,2008,10.3,KU936,Virrat
KU936,2009,62.5,13.3,175.0,KU936,2009,13.3,KU936,Virrat
KU936,2010,63.6,11.2,172.0,KU936,2010,11.2,KU936,Virrat
KU936,2011,62.7,12.8,181.0,KU936,2011,12.8,KU936,Virrat
KU936,2012,62.8,12.9,184.0,KU936,2012,12.9,KU936,Virrat
KU936,2013,62.9,14.5,192.0,KU936,2013,14.5,KU936,Virrat
KU936,2014,62.5,17.2,200.0,KU936,2014,17.2,KU936,Virrat
KU936,2015,63.0,18.2,203.0,KU936,2015,18.2,KU936,Virrat
KU936,2016,65.1,15.6,197.0,KU936,2016,15.6,KU936,Virrat
KU936,2017,67.3,12.5,189.0,KU936,2017,12.5,KU936,Virrat
KU936,2018,70.3,9.9,183.0,KU936,2018,9.9,KU936,Virrat
KU936,2019,70.2,10.3,189.0,KU936,2019,10.3,KU936,Virrat
KU936,2020,69.0,13.7,197.0,KU936,2020,13.7,KU936,Virrat
KU936,2021,74.1,9.0,178.0,KU936,2021,9.0,KU936,Virrat
KU936,2022,73.8,9.0,180.0,KU936,2022,9.0,KU936,Virrat
KU936,2023,73.8,10.5,182.0,KU936,2023,10.5,KU936,Virrat
KU936,2024,73.8,10.7,179.0,KU936,2024,10.7,KU936,Virrat
KU941,1987,75.8,1.2,123.0,KU941,1987,1.2,KU941,Vårdö
KU941,1988,80.7,1.1,107.0,KU941,1988,1.1,KU941,Vårdö
KU941,1989,79.3,0.6,111.0,KU941,1989,0.6,KU941,Vårdö
KU941,1990,79.5,2.1,102.0,KU941,1990,2.1,KU941,Vårdö
KU941,1991,76.9,1.1,118.0,KU941,1991,1.1,KU941,Vårdö
KU941,1992,78.4,1.6,116.0,KU941,1992,1.6,KU941,Vårdö
KU941,1993,77.2,0.6,119.0,KU941,1993,0.6,KU941,Vårdö
KU941,1994,76.1,3.3,119.0,KU941,1994,3.3,KU941,Vårdö
KU941,1995,73.3,3.8,127.0,KU941,1995,3.8,KU941,Vårdö
KU941,1996,78.2,2.7,111.0,KU941,1996,2.7,KU941,Vårdö
KU941,1997,75.5,1.7,123.0,KU941,1997,1.7,KU941,Vårdö
KU941,1998,78.4,1.7,120.0,KU941,1998,1.7,KU941,Vårdö
KU941,1999,78.8,1.1,123.0,KU941,1999,1.1,KU941,Vårdö
KU941,2000,79.8,0.6,130.0,KU941,2000,0.6,KU941,Vårdö
KU941,2001,80.5,1.7,130.0,KU941,2001,1.7,KU941,Vårdö
KU941,2002,80.0,0.6,132.0,KU941,2002,0.6,KU941,Vårdö
KU941,2003,81.0,0.5,117.0,KU941,2003,0.5,KU941,Vårdö
KU941,2004,77.6,3.2,127.0,KU941,2004,3.2,KU941,Vårdö
KU941,2005,81.5,2.1,123.0,KU941,2005,2.1,KU941,Vårdö
KU941,2006,78.2,2.6,132.0,KU941,2006,2.6,KU941,Vårdö
KU941,2007,77.0,2.6,131.0,KU941,2007,2.6,KU941,Vårdö
KU941,2008,76.6,2.5,129.0,KU941,2008,2.5,KU941,Vårdö
KU941,2009,76.5,3.6,133.0,KU941,2009,3.6,KU941,Vårdö
KU941,2010,74.8,2.6,142.0,KU941,2010,2.6,KU941,Vårdö
KU941,2011,77.5,1.6,138.0,KU941,2011,1.6,KU941,Vårdö
KU941,2012,78.7,2.2,132.0,KU941,2012,2.2,KU941,Vårdö
KU941,2013,78.4,1.6,132.0,KU941,2013,1.6,KU941,Vårdö
KU941,2014,83.0,3.6,123.0,KU941,2014,3.6,KU941,Vårdö
KU941,2015,82.1,2.5,123.0,KU941,2015,2.5,KU941,Vårdö
KU941,2016,81.5,3.1,125.0,KU941,2016,3.1,KU941,Vårdö
KU941,2017,86.8,2.6,126.0,KU941,2017,2.6,KU941,Vårdö
KU941,2018,83.8,2.6,130.0,KU941,2018,2.6,KU941,Vårdö
KU941,2019,80.0,3.8,146.0,KU941,2019,3.8,KU941,Vårdö
KU941,2020,75.5,9.3,147.0,KU941,2020,9.3,KU941,Vårdö
KU941,2021,81.3,3.9,129.0,KU941,2021,3.9,KU941,Vårdö
KU941,2022,82.1,4.0,126.0,KU941,2022,4.0,KU941,Vårdö
KU941,2023,83.7,4.5,115.0,KU941,2023,4.5,KU941,Vårdö
KU941,2024,82.5,6.9,111.0,KU941,2024,6.9,KU941,Vårdö
KU946,1987,78.0,1.6,122.0,KU946,1987,1.6,KU946,Vöyri
KU946,1988,77.4,3.2,126.0,KU946,1988,3.2,KU946,Vöyri
KU946,1989,76.4,2.5,132.0,KU946,1989,2.5,KU946,Vöyri
KU946,1990,75.2,3.2,138.0,KU946,1990,3.2,KU946,Vöyri
KU946,1991,70.5,8.1,156.0,KU946,1991,8.1,KU946,Vöyri
KU946,1992,67.8,10.7,166.0,KU946,1992,10.7,KU946,Vöyri
KU946,1993,65.0,13.7,179.0,KU946,1993,13.7,KU946,Vöyri
KU946,1994,66.6,12.0,172.0,KU946,1994,12.0,KU946,Vöyri
KU946,1995,66.7,12.6,173.0,KU946,1995,12.6,KU946,Vöyri
KU946,1996,68.5,11.0,166.0,KU946,1996,11.0,KU946,Vöyri
KU946,1997,70.9,8.6,156.0,KU946,1997,8.6,KU946,Vöyri
KU946,1998,72.8,7.2,148.0,KU946,1998,7.2,KU946,Vöyri
KU946,1999,73.1,6.9,146.0,KU946,1999,6.9,KU946,Vöyri
KU946,2000,73.2,6.4,144.0,KU946,2000,6.4,KU946,Vöyri
KU946,2001,73.0,7.1,143.0,KU946,2001,7.1,KU946,Vöyri
KU946,2002,74.4,5.5,136.0,KU946,2002,5.5,KU946,Vöyri
KU946,2003,75.7,4.9,130.0,KU946,2003,4.9,KU946,Vöyri
KU946,2004,75.6,4.9,130.0,KU946,2004,4.9,KU946,Vöyri
KU946,2005,76.5,4.2,129.0,KU946,2005,4.2,KU946,Vöyri
KU946,2006,77.6,3.8,125.0,KU946,2006,3.8,KU946,Vöyri
KU946,2007,77.7,2.9,122.0,KU946,2007,2.9,KU946,Vöyri
KU946,2008,79.3,3.5,119.0,KU946,2008,3.5,KU946,Vöyri
KU946,2009,77.5,4.2,125.0,KU946,2009,4.2,KU946,Vöyri
KU946,2010,78.9,3.4,120.0,KU946,2010,3.4,KU946,Vöyri
KU946,2011,79.0,3.7,120.0,KU946,2011,3.7,KU946,Vöyri
KU946,2012,79.8,4.0,118.0,KU946,2012,4.0,KU946,Vöyri
KU946,2013,77.8,6.7,124.0,KU946,2013,6.7,KU946,Vöyri
KU946,2014,77.7,7.2,128.0,KU946,2014,7.2,KU946,Vöyri
KU946,2015,77.2,7.9,131.0,KU946,2015,7.9,KU946,Vöyri
KU946,2016,76.3,8.1,135.0,KU946,2016,8.1,KU946,Vöyri
KU946,2017,78.7,6.0,131.0,KU946,2017,6.0,KU946,Vöyri
KU946,2018,79.1,5.1,131.0,KU946,2018,5.1,KU946,Vöyri
KU946,2019,80.3,3.9,130.0,KU946,2019,3.9,KU946,Vöyri
KU946,2020,79.1,6.8,136.0,KU946,2020,6.8,KU946,Vöyri
KU946,2021,80.6,3.7,134.0,KU946,2021,3.7,KU946,Vöyri
KU946,2022,82.0,4.9,132.0,KU946,2022,4.9,KU946,Vöyri
KU946,2023,81.8,5.5,133.0,KU946,2023,5.5,KU946,Vöyri
KU946,2024,82.5,5.7,131.0,KU946,2024,5.7,KU946,Vöyri
KU976,1987,59.9,15.4,170.0,KU976,1987,15.4,KU976,Ylitornio
KU976,1988,63.5,11.9,157.0,KU976,1988,11.9,KU976,Ylitornio
KU976,1989,63.9,9.5,158.0,KU976,1989,9.5,KU976,Ylitornio
KU976,1990,62.7,10.0,165.0,KU976,1990,10.0,KU976,Ylitornio
KU976,1991,57.2,18.2,192.0,KU976,1991,18.2,KU976,Ylitornio
KU976,1992,51.7,27.0,228.0,KU976,1992,27.0,KU976,Ylitornio
KU976,1993,49.6,29.3,242.0,KU976,1993,29.3,KU976,Ylitornio
